PREC,PREC,PREC,TEMP,UMID_MIN,UMID_MAX,RAD,PORT
0.0,0.0,0.0,19.3,76.0,94.0,1.155,-0.09
0.0,0.0,0.0,23.0,61.0,72.0,1.782,-0.1
0.0,0.0,0.0,26.4,46.0,63.0,2.303,-0.1
0.0,0.0,0.0,28.3,43.0,48.0,2.523,-0.07
0.0,0.0,0.0,28.9,42.0,43.0,2.981,-0.07
0.0,0.0,0.0,29.4,39.0,43.0,3.069,-0.07
0.0,0.0,0.0,30.0,38.0,40.0,2.567,-0.06
0.0,0.0,0.0,30.0,38.0,39.0,2.686,-0.05
0.0,0.0,0.0,30.3,36.0,39.0,2.084,-0.05
0.0,0.0,0.0,30.0,36.0,40.0,1.343,-0.05
0.0,0.0,0.0,29.1,38.0,41.0,0.521,-0.07
0.0,0.0,0.0,24.6,49.0,67.0,0.1,-0.09
0.0,0.0,0.0,21.0,72.0,81.0,0.013,-0.07
0.0,0.0,0.0,18.6,84.0,88.0,0.0,-0.07
0.0,0.0,0.0,17.3,90.0,92.0,0.0,-0.07
0.0,0.0,0.0,16.4,92.0,93.0,0.0,-0.08
0.0,0.0,0.0,15.8,93.0,94.0,0.0,-0.07
0.0,0.0,0.0,15.3,95.0,96.0,0.0,-0.06
0.0,0.0,0.0,15.3,96.0,96.0,0.0,-0.05
0.0,0.0,0.0,15.2,96.0,97.0,0.0,-0.06
0.0,0.0,0.0,15.0,97.0,98.0,0.0,-0.07
0.0,0.0,0.0,14.8,98.0,98.0,0.0,-0.07
0.0,0.0,0.0,15.0,98.0,98.0,0.056,-0.06
0.0,0.0,0.0,16.6,97.0,99.0,0.446,-0.06
0.0,0.0,0.0,20.6,75.0,94.0,0.672,-0.08
0.0,0.0,0.0,23.7,67.0,75.0,1.732,-0.1
0.0,0.0,0.0,26.8,50.0,55.0,2.422,-0.09
0.0,0.0,0.0,28.5,45.0,50.0,2.899,-0.08
0.0,0.0,0.0,26.9,45.0,67.0,3.289,-0.07
0.0,0.0,0.0,27.5,53.0,62.0,2.83,-0.07
0.0,0.0,0.0,28.9,42.0,50.0,2.184,-0.07
0.0,0.0,0.0,30.5,34.0,39.0,2.755,-0.08
0.0,0.0,0.0,30.1,33.0,35.0,1.619,-0.07
0.0,0.0,0.0,29.7,37.0,39.0,1.688,-0.05
0.0,0.0,0.0,29.4,37.0,44.0,0.49,-0.06
0.0,0.0,0.0,24.4,49.0,70.0,0.126,-0.08
0.0,0.0,0.0,20.9,74.0,83.0,0.013,-0.08
0.0,0.0,0.0,19.0,85.0,89.0,0.0,-0.08
0.0,0.0,0.0,18.5,90.0,90.0,0.0,-0.07
0.0,0.0,0.0,17.7,90.0,92.0,0.0,-0.07
0.0,0.0,0.0,16.8,92.0,94.0,0.0,-0.07
0.0,0.0,0.0,16.7,95.0,96.0,0.0,-0.07
0.0,0.0,0.0,16.7,95.0,95.0,0.0,-0.07
0.0,0.0,0.0,16.0,95.0,96.0,0.0,-0.07
0.0,0.0,0.0,15.4,96.0,97.0,0.0,-0.07
0.0,0.0,0.0,15.0,97.0,98.0,0.0,-0.07
0.0,0.0,0.0,14.6,97.0,98.0,0.031,-0.08
0.0,0.0,0.0,15.7,98.0,99.0,0.533,-0.07
0.0,0.0,0.0,19.2,78.0,94.0,1.186,-0.08
0.0,0.0,0.0,23.4,66.0,74.0,1.826,-0.09
0.0,0.0,0.0,27.2,42.0,56.0,2.335,-0.09
0.0,0.0,0.0,28.6,35.0,40.0,2.793,-0.09
0.0,0.0,0.0,29.4,35.0,38.0,3.081,-0.07
0.0,0.0,0.0,29.4,38.0,40.0,3.157,-0.06
0.0,0.0,0.0,29.7,37.0,40.0,2.586,-0.06
0.0,0.0,0.0,30.1,34.0,41.0,2.623,-0.07
0.0,0.0,0.0,30.2,34.0,36.0,2.24,-0.07
0.0,0.0,0.0,30.1,36.0,40.0,1.6,-0.07
0.0,0.0,0.0,29.1,39.0,48.0,0.452,-0.05
0.0,0.0,0.0,26.1,49.0,61.0,0.107,-0.07
0.0,0.0,0.0,22.2,69.0,79.0,0.006,-0.08
0.0,0.0,0.0,21.0,81.0,85.0,0.0,-0.08
0.8,0.6,0.8,20.3,89.0,95.0,0.0,-0.07
0.0,0.2,0.0,19.6,96.0,96.0,0.0,-0.07
0.0,0.0,0.0,18.5,96.0,97.0,0.0,-0.06
0.0,0.0,0.0,17.9,97.0,98.0,0.0,-0.06
0.0,0.0,0.0,17.4,98.0,98.0,0.0,-0.07
0.0,0.0,0.0,16.8,98.0,98.0,0.0,-0.06
0.0,0.0,0.0,16.3,98.0,99.0,0.0,-0.05
0.0,0.0,0.0,15.8,98.0,99.0,0.0,-0.06
0.2,0.0,0.0,15.4,99.0,99.0,0.038,-0.06
0.0,0.0,0.0,16.6,99.0,100.0,0.559,-0.07
0.0,0.0,0.0,19.3,91.0,99.0,1.023,-0.08
0.0,0.0,0.0,21.7,79.0,85.0,1.795,-0.09
0.0,0.0,0.0,25.6,54.0,78.0,2.448,-0.1
0.0,0.0,0.0,27.6,50.0,55.0,2.78,-0.07
0.0,0.0,0.0,28.1,47.0,50.0,3.069,-0.07
0.0,0.0,0.0,28.3,51.0,54.0,2.36,-0.06
0.0,0.0,0.0,27.7,54.0,56.0,0.923,-0.06
0.0,0.0,0.0,27.8,52.0,58.0,1.224,-0.06
0.0,0.0,0.0,28.6,48.0,51.0,1.45,-0.07
0.0,0.0,0.0,27.9,48.0,52.0,1.073,-0.07
0.0,0.0,0.0,27.0,54.0,57.0,0.314,-0.06
0.0,0.0,0.0,26.1,58.0,60.0,0.025,-0.06
0.0,0.0,0.0,24.6,60.0,69.0,0.0,-0.06
0.0,0.0,0.0,21.9,70.0,78.0,0.0,-0.07
0.0,0.0,0.0,19.8,81.0,85.0,0.0,-0.08
0.0,0.0,0.0,18.4,87.0,91.0,0.0,-0.08
0.0,0.0,0.0,17.2,92.0,94.0,0.0,-0.07
0.0,0.0,0.0,16.2,94.0,96.0,0.0,-0.06
0.0,0.0,0.0,15.5,96.0,97.0,0.0,-0.08
0.0,0.0,0.0,14.8,96.0,97.0,0.0,-0.08
0.0,0.0,0.0,14.2,97.0,98.0,0.0,-0.07
0.0,0.0,0.0,13.8,98.0,98.0,0.0,-0.07
0.0,0.0,0.0,13.6,98.0,98.0,0.019,-0.06
0.0,0.0,0.0,14.5,98.0,100.0,0.552,-0.07
0.0,0.0,0.0,17.9,80.0,95.0,1.261,-0.1
0.0,0.0,0.0,21.5,63.0,73.0,1.895,-0.1
0.0,0.0,0.0,25.3,36.0,59.0,2.498,-0.08
0.0,0.0,0.0,27.2,40.0,51.0,3.019,-0.08
0.0,0.0,0.0,27.5,49.0,52.0,3.37,-0.08
0.0,0.0,0.0,27.5,49.0,52.0,1.469,-0.08
0.0,0.0,0.0,27.3,49.0,53.0,2.228,-0.06
0.0,0.0,0.0,27.5,47.0,54.0,1.876,-0.07
0.0,0.0,0.0,26.8,49.0,65.0,1.393,-0.06
0.0,0.0,0.0,27.6,44.0,55.0,1.556,-0.07
0.0,0.0,0.0,27.5,47.0,49.0,0.351,-0.08
0.0,0.0,0.0,23.4,58.0,70.0,0.075,-0.09
0.0,0.0,0.0,19.9,76.0,85.0,0.006,-0.08
0.0,0.0,0.0,17.7,87.0,90.0,0.0,-0.07
0.0,0.0,0.0,16.4,91.0,92.0,0.0,-0.06
0.0,0.0,0.0,15.6,92.0,94.0,0.0,-0.07
0.0,0.0,0.0,15.3,94.0,95.0,0.0,-0.07
0.0,0.0,0.0,15.0,95.0,96.0,0.0,-0.07
0.0,0.0,0.0,14.7,96.0,97.0,0.0,-0.06
0.0,0.0,0.0,14.8,97.0,97.0,0.0,-0.06
0.0,0.0,0.0,14.9,98.0,98.0,0.0,-0.07
0.0,0.0,0.0,14.8,98.0,98.0,0.0,-0.07
0.0,0.0,0.0,14.7,98.0,98.0,0.044,-0.08
0.0,0.0,0.0,15.7,98.0,99.0,0.49,-0.07
0.0,0.0,0.0,19.3,82.0,96.0,1.186,-0.1
0.0,0.0,0.0,23.0,58.0,76.0,1.864,-0.1
0.0,0.0,0.0,25.5,47.0,54.0,2.523,-0.09
0.0,0.0,0.0,26.8,43.0,50.0,2.994,-0.09
0.0,0.0,0.0,27.0,42.0,43.0,3.27,-0.08
0.0,0.0,0.0,27.8,38.0,44.0,3.295,-0.07
0.0,0.0,0.0,28.3,36.0,38.0,2.554,-0.08
0.0,0.0,0.0,29.0,36.0,38.0,2.793,-0.08
0.0,0.0,0.0,28.8,35.0,36.0,2.203,-0.07
0.0,0.0,0.0,28.7,36.0,38.0,1.299,-0.07
0.0,0.0,0.0,27.8,39.0,40.0,0.377,-0.06
0.0,0.0,0.0,24.4,43.0,64.0,0.1,-0.07
0.0,0.0,0.0,20.2,70.0,80.0,0.006,-0.09
0.0,0.0,0.0,17.8,82.0,87.0,0.0,-0.08
0.0,0.0,0.0,16.5,88.0,91.0,0.0,-0.08
0.0,0.0,0.0,15.7,91.0,93.0,0.0,-0.07
0.0,0.0,0.0,15.2,94.0,94.0,0.0,-0.06
0.0,0.0,0.0,12.9,97.0,97.0,0.0,-0.07
0.0,0.2,0.0,12.4,98.0,98.0,0.0,-0.07
0.0,0.0,0.0,11.9,98.0,98.0,0.0,-0.07
0.2,0.0,0.0,11.9,98.0,98.0,0.0,-0.08
0.0,0.0,0.0,11.8,98.0,98.0,0.0,-0.08
0.0,0.0,0.0,11.5,98.0,99.0,0.019,-0.08
0.0,0.0,0.0,12.1,98.0,100.0,0.477,-0.09
0.0,0.0,0.0,14.3,90.0,97.0,1.18,-0.1
0.0,0.0,0.0,18.1,70.0,85.0,1.845,-0.12
0.0,0.0,0.0,22.4,48.0,70.0,2.297,-0.1
0.0,0.0,0.0,24.1,45.0,50.0,2.529,-0.09
0.0,0.0,0.0,25.0,43.0,44.0,3.276,-0.09
0.0,0.0,0.0,25.2,43.0,45.0,2.347,-0.08
0.0,0.0,0.0,26.3,40.0,44.0,1.236,-0.07
0.0,0.0,0.0,26.3,41.0,43.0,1.393,-0.08
0.0,0.0,0.0,25.7,42.0,46.0,0.672,-0.07
0.0,0.0,0.0,25.9,44.0,47.0,0.496,-0.07
0.0,0.0,0.0,23.0,52.0,71.0,0.32,-0.07
0.0,0.0,0.0,20.7,75.0,81.0,0.082,-0.07
0.0,0.0,0.0,19.3,82.0,86.0,0.0,-0.07
0.0,0.0,0.0,18.2,87.0,90.0,0.0,-0.07
0.0,0.0,0.0,18.6,79.0,91.0,0.0,-0.07
0.0,0.0,0.0,19.0,65.0,85.0,0.0,-0.07
0.0,0.0,0.0,17.5,75.0,85.0,0.0,-0.07
0.0,0.0,0.0,16.8,87.0,88.0,0.0,-0.07
0.0,0.0,0.0,16.1,90.0,92.0,0.0,-0.08
0.0,0.0,0.0,15.2,92.0,93.0,0.0,-0.07
0.0,0.0,0.0,13.7,94.0,94.0,0.0,-0.07
0.0,0.0,0.0,12.7,95.0,96.0,0.0,-0.07
0.0,0.0,0.0,13.0,96.0,97.0,0.044,-0.07
0.0,0.0,0.0,14.0,95.0,98.0,0.602,-0.07
0.0,0.0,0.0,17.1,71.0,90.0,0.753,-0.08
0.0,0.0,0.0,19.6,51.0,70.0,1.807,-0.11
0.0,0.0,0.0,21.2,45.0,50.0,2.385,-0.1
0.0,0.0,0.0,22.1,46.0,49.0,2.404,-0.1
0.0,0.0,0.0,22.5,47.0,49.0,2.786,-0.1
0.0,0.0,0.0,23.3,45.0,49.0,2.749,-0.09
0.0,0.0,0.0,23.2,47.0,49.0,1.82,-0.07
0.0,0.0,0.0,23.1,49.0,52.0,2.397,-0.07
0.0,0.0,0.0,23.4,50.0,51.0,1.745,-0.07
0.0,0.0,0.0,23.4,51.0,53.0,1.481,-0.06
0.0,0.0,0.0,22.6,54.0,57.0,0.464,-0.07
0.0,0.0,0.0,21.4,58.0,72.0,0.082,-0.06
0.0,0.0,0.0,19.2,75.0,82.0,0.0,-0.07
0.0,0.0,0.0,19.7,69.0,83.0,0.0,-0.07
0.0,0.0,0.0,20.1,68.0,70.0,0.0,-0.08
0.0,0.0,0.0,17.9,77.0,87.0,0.0,-0.07
0.0,0.0,0.0,17.4,88.0,89.0,0.0,-0.07
0.0,0.0,0.0,17.0,90.0,91.0,0.0,-0.07
0.0,0.0,0.0,16.4,90.0,90.0,0.0,-0.07
0.0,0.0,0.0,14.9,91.0,94.0,0.0,-0.07
0.0,0.0,0.0,14.0,95.0,96.0,0.0,-0.07
0.0,0.0,0.0,13.6,96.0,96.0,0.0,-0.07
0.0,0.0,0.0,13.1,97.0,97.0,0.025,-0.08
0.0,0.0,0.0,13.8,97.0,98.0,0.439,-0.07
0.0,0.0,0.0,16.6,83.0,96.0,1.123,-0.09
0.0,0.0,0.0,20.1,62.0,78.0,1.833,-0.1
0.0,0.0,0.0,22.1,55.0,60.0,2.19,-0.09
0.0,0.0,0.0,23.1,51.0,54.0,2.278,-0.09
0.0,0.0,0.0,24.0,47.0,50.0,3.232,-0.09
0.0,0.0,0.0,24.2,45.0,48.0,2.994,-0.08
0.0,0.0,0.0,25.2,43.0,45.0,2.435,-0.07
0.0,0.0,0.0,24.7,44.0,46.0,2.862,-0.07
0.0,0.0,0.0,25.0,44.0,46.0,1.996,-0.06
0.0,0.0,0.0,25.0,44.0,45.0,1.412,-0.07
0.0,0.0,0.0,24.5,45.0,47.0,0.295,-0.07
0.0,0.0,0.0,22.4,50.0,65.0,0.163,-0.08
0.0,0.0,0.0,18.4,70.0,83.0,0.0,-0.08
0.0,0.0,0.0,16.2,85.0,90.0,0.0,-0.08
0.0,0.0,0.0,15.2,90.0,92.0,0.0,-0.07
0.0,0.0,0.0,14.7,93.0,94.0,0.0,-0.08
0.0,0.0,0.0,14.5,94.0,95.0,0.0,-0.08
0.0,0.0,0.0,14.0,95.0,96.0,0.0,-0.08
0.0,0.0,0.0,13.6,96.0,96.0,0.0,-0.07
0.0,0.0,0.0,13.5,96.0,97.0,0.0,-0.08
0.0,0.0,0.0,13.5,96.0,97.0,0.0,-0.08
0.0,0.0,0.0,13.9,97.0,97.0,0.0,-0.08
0.0,0.0,0.0,14.1,97.0,97.0,0.013,-0.07
0.0,0.0,0.0,14.6,97.0,97.0,0.308,-0.07
0.0,0.0,0.0,16.9,84.0,96.0,1.142,-0.09
0.0,0.0,0.0,20.8,66.0,79.0,1.701,-0.1
0.0,0.0,0.0,24.0,48.0,65.0,2.272,-0.09
0.0,0.0,0.0,24.8,47.0,50.0,2.868,-0.09
0.0,0.0,0.0,25.6,46.0,49.0,3.15,-0.08
0.0,0.0,0.0,26.2,44.0,47.0,3.157,-0.07
0.0,0.0,0.0,26.6,41.0,44.0,2.197,-0.07
0.0,0.0,0.0,26.8,42.0,43.0,1.895,-0.07
0.0,0.0,0.0,27.1,41.0,45.0,1.858,-0.06
0.0,0.0,0.0,26.7,43.0,47.0,1.174,-0.06
0.0,0.0,0.0,26.2,46.0,53.0,0.257,-0.06
0.0,0.0,0.0,22.7,58.0,73.0,0.113,-0.08
0.0,0.0,0.0,19.7,78.0,86.0,0.0,-0.08
0.0,0.0,0.0,17.7,88.0,92.0,0.0,-0.06
0.0,0.0,0.0,16.8,92.0,94.0,0.0,-0.07
0.0,0.0,0.0,16.7,94.0,94.0,0.0,-0.09
0.0,0.0,0.0,16.3,94.0,95.0,0.0,-0.08
0.0,0.0,0.0,15.7,96.0,96.0,0.0,-0.08
0.0,0.0,0.0,15.4,97.0,98.0,0.0,-0.07
0.0,0.0,0.0,15.5,98.0,98.0,0.0,-0.07
0.0,0.0,0.0,16.2,98.0,98.0,0.0,-0.07
0.0,0.0,0.0,16.6,98.0,98.0,0.0,-0.08
0.0,0.0,0.0,16.5,98.0,98.0,0.019,-0.08
0.0,0.0,0.0,16.8,98.0,98.0,0.345,-0.08
0.0,0.0,0.0,19.3,86.0,98.0,1.123,-0.1
0.0,0.0,0.0,23.8,61.0,74.0,1.895,-0.11
0.0,0.0,0.0,25.8,52.0,55.0,2.353,-0.1
0.0,0.0,0.0,25.9,55.0,58.0,2.843,-0.09
0.0,0.0,0.0,26.3,55.0,58.0,2.812,-0.08
0.0,0.0,0.0,26.8,54.0,58.0,2.297,-0.08
0.0,0.0,0.0,27.7,48.0,51.0,1.745,-0.07
0.0,0.0,0.0,27.7,49.0,50.0,2.498,-0.06
0.0,0.0,0.0,27.9,48.0,50.0,1.77,-0.07
0.0,0.0,0.0,28.5,45.0,47.0,1.067,-0.06
0.0,0.0,0.0,27.4,46.0,54.0,0.326,-0.07
0.0,0.0,0.0,24.2,62.0,74.0,0.119,-0.06
0.0,0.0,0.0,21.1,76.0,86.0,0.0,-0.07
0.0,0.0,0.0,19.4,87.0,91.0,0.0,-0.08
0.0,0.0,0.0,18.5,92.0,94.0,0.0,-0.07
0.0,0.0,0.0,18.3,94.0,95.0,0.0,-0.07
0.0,0.0,0.0,18.4,94.0,95.0,0.0,-0.07
0.0,0.0,0.0,17.5,95.0,96.0,0.0,-0.07
0.0,0.0,0.0,17.0,96.0,97.0,0.0,-0.07
0.0,0.0,0.0,16.5,97.0,97.0,0.0,-0.08
0.0,0.0,0.0,16.1,98.0,98.0,0.0,-0.08
0.0,0.0,0.0,15.9,98.0,98.0,0.0,-0.08
0.0,0.0,0.0,15.7,98.0,99.0,0.013,-0.08
0.0,0.0,0.0,17.3,98.0,100.0,0.226,-0.09
0.0,0.0,0.0,20.1,85.0,97.0,0.879,-0.09
0.0,0.0,0.0,23.3,60.0,81.0,1.607,-0.09
0.0,0.0,0.0,25.6,58.0,61.0,2.366,-0.1
0.0,0.0,0.0,26.5,55.0,57.0,2.385,-0.09
0.0,0.0,0.0,27.1,53.0,58.0,2.234,-0.09
0.0,0.0,0.0,27.8,51.0,54.0,2.284,-0.08
0.0,1.0,0.0,28.2,49.0,56.0,2.09,-0.07
10.4,7.4,1.0,20.4,72.0,95.0,0.213,-0.09
0.0,0.0,0.0,21.9,85.0,93.0,0.81,-0.08
0.0,0.0,0.0,23.0,73.0,79.0,1.211,-0.07
0.0,0.0,0.0,22.6,76.0,80.0,0.238,-0.07
0.0,0.0,0.0,20.5,85.0,89.0,0.063,-0.08
0.0,0.0,0.0,18.8,90.0,94.0,0.0,-0.08
0.0,0.0,0.0,18.0,94.0,96.0,0.0,-0.08
0.0,0.0,0.0,17.5,96.0,97.0,0.0,-0.07
0.0,0.0,0.0,17.6,97.0,97.0,0.0,-0.07
0.0,0.0,0.0,17.9,97.0,97.0,0.0,-0.08
0.0,0.0,0.0,17.7,97.0,98.0,0.0,-0.08
0.0,0.0,0.0,17.0,97.0,98.0,0.0,-0.08
0.0,0.0,0.0,16.4,98.0,98.0,0.0,-0.08
0.0,0.0,0.0,16.3,98.0,99.0,0.0,-0.07
0.0,0.0,0.0,15.9,98.0,99.0,0.0,-0.08
0.0,0.0,0.0,15.6,98.0,99.0,0.019,-0.07
0.0,0.0,0.0,16.0,99.0,99.0,0.402,-0.09
0.0,0.0,0.0,17.8,93.0,98.0,1.054,-0.11
0.0,0.0,0.0,20.8,78.0,89.0,1.701,-0.12
0.0,0.0,0.0,24.9,50.0,75.0,2.353,-0.11
0.0,0.0,0.0,27.1,41.0,49.0,2.818,-0.09
0.0,0.0,0.0,28.1,40.0,45.0,3.038,-0.09
0.0,0.0,0.0,28.4,40.0,41.0,3.094,-0.09
0.0,0.0,0.0,29.0,38.0,39.0,2.441,-0.07
0.0,0.0,0.0,29.4,37.0,41.0,2.573,-0.07
0.0,0.0,0.0,29.6,37.0,40.0,2.096,-0.07
0.0,0.0,0.0,28.7,39.0,43.0,1.261,-0.07
0.0,0.0,0.0,27.2,43.0,55.0,0.169,-0.09
0.0,0.0,0.0,23.0,60.0,78.0,0.063,-0.09
0.0,0.0,0.0,19.9,80.0,87.0,0.0,-0.08
0.0,0.0,0.0,18.2,90.0,92.0,0.0,-0.08
0.0,0.0,0.0,17.2,94.0,94.0,0.0,-0.08
0.0,0.0,0.0,16.5,95.0,96.0,0.0,-0.07
0.0,0.0,0.0,16.1,96.0,96.0,0.0,-0.08
0.0,0.0,0.0,15.7,97.0,97.0,0.0,-0.07
0.0,0.0,0.0,15.4,98.0,98.0,0.0,-0.08
0.0,0.0,0.0,15.3,98.0,98.0,0.0,-0.09
0.0,0.0,0.0,15.2,98.0,98.0,0.0,-0.08
0.0,0.0,0.0,14.9,98.0,99.0,0.0,-0.08
0.0,0.0,0.0,14.6,98.0,99.0,0.019,-0.09
0.0,0.0,0.0,15.2,99.0,99.0,0.383,-0.1
0.0,0.0,0.0,17.5,90.0,98.0,1.036,-0.1
0.0,0.0,0.0,21.0,72.0,85.0,1.694,-0.12
0.0,0.0,0.0,25.3,47.0,70.0,2.259,-0.11
0.0,0.0,0.0,27.9,41.0,45.0,2.699,-0.09
0.0,0.0,0.0,28.6,40.0,41.0,2.962,-0.1
0.0,0.0,0.0,29.3,39.0,40.0,3.031,-0.09
0.0,0.0,0.0,29.8,39.0,41.0,2.41,-0.07
0.0,0.0,0.0,30.1,39.0,40.0,2.479,-0.07
0.0,0.0,0.0,30.4,39.0,41.0,2.077,-0.07
0.0,0.0,0.0,30.0,39.0,41.0,1.218,-0.07
0.0,0.0,0.0,28.9,42.0,50.0,0.138,-0.09
0.0,0.0,0.0,24.0,58.0,75.0,0.056,-0.09
0.0,0.0,0.0,20.8,79.0,87.0,0.0,-0.09
0.0,0.0,0.0,19.0,89.0,91.0,0.0,-0.1
0.0,0.0,0.0,18.1,92.0,94.0,0.0,-0.09
0.0,0.0,0.0,17.3,94.0,96.0,0.0,-0.09
0.0,0.0,0.0,16.9,96.0,97.0,0.0,-0.09
0.0,0.0,0.0,16.5,97.0,97.0,0.0,-0.08
0.0,0.0,0.0,16.3,97.0,98.0,0.0,-0.08
0.0,0.0,0.0,16.0,98.0,98.0,0.0,-0.08
0.0,0.0,0.0,15.7,98.0,98.0,0.0,-0.08
0.0,0.0,0.0,15.4,98.0,98.0,0.0,-0.08
0.0,0.0,0.0,15.3,98.0,99.0,0.013,-0.08
0.0,0.0,0.0,15.9,99.0,99.0,0.358,-0.09
0.0,0.0,0.0,18.4,91.0,98.0,1.004,-0.11
0.0,0.0,0.0,22.4,71.0,86.0,1.657,-0.12
0.0,0.0,0.0,26.8,50.0,57.0,2.234,-0.1
0.0,0.0,0.0,28.5,44.0,47.0,2.674,-0.1
0.0,0.0,0.0,29.5,41.0,44.0,2.918,-0.09
0.0,0.0,0.0,30.5,39.0,43.0,3.006,-0.09
0.0,0.0,0.0,30.8,40.0,41.0,2.41,-0.09
0.0,0.0,0.0,31.3,39.0,41.0,2.485,-0.07
0.0,0.0,0.0,31.2,39.0,40.0,2.071,-0.08
0.0,0.0,0.0,30.6,41.0,43.0,1.167,-0.08
0.0,0.0,0.0,29.5,44.0,48.0,0.163,-0.1
0.0,0.0,0.0,25.0,57.0,74.0,0.056,-0.1
0.0,0.0,0.0,21.6,79.0,86.0,0.0,-0.1
0.0,0.0,0.0,19.8,87.0,91.0,0.0,-0.1
0.0,0.0,0.0,18.8,92.0,94.0,0.0,-0.09
0.0,0.0,0.0,18.0,94.0,96.0,0.0,-0.08
0.0,0.0,0.0,17.3,96.0,96.0,0.0,-0.08
0.0,0.0,0.0,16.8,97.0,97.0,0.0,-0.09
0.0,0.0,0.0,16.2,98.0,98.0,0.0,-0.09
0.0,0.0,0.0,15.8,98.0,98.0,0.0,-0.08
0.0,0.0,0.0,15.6,98.0,98.0,0.0,-0.09
0.0,0.0,0.0,15.2,98.0,99.0,0.0,-0.08
0.0,0.0,0.0,15.0,98.0,99.0,0.006,-0.08
0.0,0.0,0.0,15.6,99.0,99.0,0.358,-0.09
0.0,0.0,0.0,17.9,89.0,98.0,1.023,-0.12
0.0,0.0,0.0,21.9,70.0,84.0,1.632,-0.11
0.0,0.0,0.0,27.5,47.0,61.0,2.209,-0.11
0.0,0.0,0.0,29.6,43.0,46.0,2.648,-0.1
0.0,0.0,0.0,30.4,41.0,43.0,2.881,-0.1
0.0,0.0,0.0,31.2,40.0,43.0,2.943,-0.09
0.0,0.0,0.0,32.1,39.0,40.0,2.372,-0.08
0.0,0.0,0.0,32.6,39.0,41.0,2.391,-0.09
0.0,0.0,0.0,32.5,38.0,41.0,2.008,-0.09
0.0,0.0,0.0,31.8,40.0,44.0,1.111,-0.09
0.0,0.0,0.0,30.1,43.0,53.0,0.157,-0.1
0.0,0.0,0.0,25.4,59.0,76.0,0.044,-0.09
0.0,0.0,0.0,22.1,80.0,87.0,0.0,-0.09
0.0,0.0,0.0,20.5,88.0,92.0,0.0,-0.09
0.0,0.0,0.0,19.8,92.0,93.0,0.0,-0.09
0.0,0.0,0.0,19.2,94.0,95.0,0.0,-0.09
0.0,0.0,0.0,18.8,95.0,96.0,0.0,-0.08
0.0,0.0,0.0,18.4,96.0,96.0,0.0,-0.08
0.0,0.0,0.0,18.0,96.0,97.0,0.0,-0.09
0.0,0.0,0.0,17.6,97.0,97.0,0.0,-0.08
0.0,0.0,0.0,17.4,97.0,98.0,0.0,-0.09
0.0,0.0,0.0,17.0,98.0,98.0,0.0,-0.08
0.0,0.0,0.0,16.8,98.0,98.0,0.006,-0.08
0.0,0.0,0.0,17.2,98.0,99.0,0.333,-0.1
0.0,0.0,0.0,19.3,85.0,96.0,0.998,-0.11
0.0,0.0,0.0,23.0,64.0,81.0,1.632,-0.12
0.0,0.0,0.0,27.0,50.0,63.0,2.165,-0.12
0.0,0.0,0.0,30.7,40.0,42.0,2.573,-0.11
0.0,0.0,0.0,31.6,40.0,41.0,2.799,-0.11
0.0,0.0,0.0,32.1,39.0,41.0,2.824,-0.1
0.0,0.0,0.0,32.4,40.0,40.0,2.36,-0.07
0.0,0.0,0.0,32.1,39.0,41.0,2.297,-0.08
0.0,0.0,0.0,29.8,43.0,60.0,1.939,-0.08
0.0,0.0,0.0,27.7,62.0,69.0,1.142,-0.08
0.0,0.0,0.0,27.2,68.0,70.0,0.295,-0.09
0.0,0.0,0.0,25.4,73.0,80.0,0.138,-0.1
0.0,0.0,0.0,23.1,81.0,87.0,0.0,-0.09
0.0,0.0,0.0,21.3,88.0,90.0,0.0,-0.09
0.0,0.0,0.0,20.1,92.0,94.0,0.0,-0.09
0.0,0.0,0.0,19.4,94.0,96.0,0.0,-0.09
0.0,0.0,0.0,18.8,96.0,97.0,0.0,-0.08
0.0,0.0,0.0,18.3,97.0,98.0,0.0,-0.08
0.0,0.0,0.0,17.9,98.0,98.0,0.0,-0.09
0.0,0.0,0.0,17.6,98.0,98.0,0.0,-0.09
0.0,0.0,0.0,17.3,98.0,98.0,0.0,-0.08
0.0,0.0,0.0,17.0,98.0,98.0,0.0,-0.08
0.0,0.0,0.0,16.8,98.0,99.0,0.006,-0.08
0.0,0.0,0.0,17.2,98.0,99.0,0.289,-0.08
0.0,0.0,0.0,19.6,89.0,98.0,0.879,-0.1
0.0,0.0,0.0,23.0,70.0,84.0,1.525,-0.11
0.0,0.0,0.0,26.9,59.0,64.0,2.084,-0.11
0.0,0.0,0.0,30.7,39.0,55.0,2.523,-0.11
0.0,0.0,0.0,31.6,38.0,40.0,2.73,-0.1
0.0,0.0,0.0,32.0,39.0,40.0,2.843,-0.09
0.0,0.0,0.0,32.7,36.0,38.0,2.397,-0.08
0.0,0.0,0.0,32.6,34.0,38.0,1.764,-0.08
0.0,0.0,0.0,31.7,36.0,39.0,0.847,-0.09
0.0,0.0,0.0,31.0,36.0,47.0,0.678,-0.08
0.0,0.0,0.0,29.6,37.0,54.0,0.207,-0.08
0.0,0.0,0.0,25.5,57.0,69.0,0.063,-0.09
0.0,0.0,0.0,22.4,74.0,84.0,0.0,-0.09
0.0,0.0,0.0,20.3,86.0,89.0,0.0,-0.09
0.0,0.0,0.0,19.2,90.0,93.0,0.0,-0.1
